1000000 5 0.3 10000
72375 195088 189932 372375 170230 
16668 316668 187303 190809 288552 
22357 231563 322357 255573 168150 
280654 34691 41184 62817 580654 
116060 179885 125155 162840 416060 
54967 216737 164028 354967 209301 
116108 416108 123195 150415 194174 
309543 29649 609543 25838 25427 
171738 104245 144588 107691 471738 
343116 3182 6457 643116 4129 
58071 211725 358071 221389 150744 
108213 408213 151014 132624 199936 
96728 153273 198757 396728 154514 
304142 29329 37293 604142 25094 
4771 204461 266687 219310 304771 
100630 400630 162894 157332 178514 
67094 227746 206864 131202 367094 
164612 464612 117415 156343 97018 
314814 614814 18153 23470 28749 
321390 621390 22012 16985 18223 
109799 121531 176506 182365 409799 
153338 78834 170024 453338 144466 
185100 485100 125413 64921 139466 
279453 53048 579453 32520 55526 
323261 18448 16291 18739 623261 
208128 508128 67953 69820 145971 
31417 170230 236022 230914 331417 
112096 412096 218339 155173 102296 
312959 20208 28774 612959 25100 
258429 70560 558429 61744 50838 
25659 221461 229196 325659 198025 
103550 164681 175586 403550 152633 
195485 84976 95814 495485 128240 
337217 8809 6524 10233 637217 
60001 206208 180460 193330 360001 
122415 83977 151797 219396 422415 
98972 398972 178791 192776 130489 
199558 99379 499558 74133 127372 
88145 230034 388145 123379 170297 
261940 72988 561940 59761 43371 
273879 40841 60016 573879 51385 
264633 36075 60507 74152 564633 
68000 368000 172747 200881 190372 
177067 477067 100867 66795 178204 
226307 80446 526307 109391 57549 
107685 163917 141318 407685 179395 
150201 77590 139309 182699 450201 
94917 164148 394917 164567 181451 
106221 186319 133364 406221 167875 
274193 46050 574193 66499 39065 
126261 133410 140702 426261 173366 
2164 234246 218910 302164 242516 
269804 34394 56210 569804 69788 
145943 113440 122756 171918 445943 
206813 104319 70706 111349 506813 
193491 97018 493491 102393 113607 
289849 589849 42507 38808 38987 
326024 626024 22997 12055 12900 
62228 362228 160921 216027 198596 
172103 122511 120226 472103 113057 
208301 508301 105793 72182 105423 
67270 181504 198101 367270 185855 
306348 33203 606348 23680 30421 
30333 330333 231699 214015 193620 
95127 133220 202297 395127 174229 
108591 408591 150065 184982 147771 
198302 110901 122906 498302 69589 
342201 3690 6167 5741 642201 
128032 428032 162136 102498 179302 
54154 199509 354154 186051 206132 
129859 139569 429859 152629 148084 
172344 100868 472344 137557 116887 
195278 78346 147446 83652 495278 
343865 643865 5143 4145 2982 
161250 461250 154792 111532 111176 
322312 622312 17647 15006 22723 
133493 433493 116981 194431 121602 
53386 234528 353386 167473 191227 
61423 155732 224648 196774 361423 
132653 200687 120080 432653 113927 
121849 174278 140438 421849 141586 
19804 319804 270848 205987 183557 
8406 239217 223413 308406 220558 
87791 206186 387791 163342 154890 
241147 60612 57757 541147 99337 
38113 218556 338113 179163 226055 
18118 225033 318118 191095 247636 
129369 171977 429369 151316 117969 
55367 170877 355367 191052 227337 
341541 7316 641541 5068 4534 
24641 232277 230621 187820 324641 
311941 29980 23377 611941 22761 
259383 50061 559383 42511 88662 
99156 399156 146994 136358 218336 
124908 157442 424908 98038 194704 
222603 522603 89040 72783 92971 
56609 356609 197679 165185 223918 
123081 163310 423081 139654 150874 
2010 302010 227049 243845 225086 
102445 181124 402445 196491 117495 
293417 32860 593417 46407 33899 
344591 3326 3894 644591 3598 
322663 9607 22357 622663 22710 
187790 125814 487790 102346 96260 
59797 184090 211546 184770 359797 
334722 9431 12992 634722 8133 
54003 354003 148240 230872 212882 
270772 570772 57185 45588 55683 
272128 49102 572128 33029 73613 
140237 147894 156742 440237 114890 
236348 95549 71673 536348 60082 
153902 95553 113888 182755 453902 
161052 122334 125990 129572 461052 
69946 194793 175755 369946 189560 
279521 579521 42325 50392 48241 
109508 163813 189896 127275 409508 
339108 5193 639108 7203 9388 
156761 135231 158781 456761 92466 
42761 228781 207601 342761 178096 
2149 231703 226525 237474 302149 
233301 46241 112857 74300 533301 
286006 30321 34627 63040 586006 
153516 106842 223425 62701 453516 
283634 583634 41875 54139 36718 
64524 141374 192556 237022 364524 
58789 188150 358789 187322 206950 
166749 466749 157968 143417 65117 
48364 348364 226652 196658 179962 
160806 159719 77037 141632 460806 
4532 248665 240216 202055 304532 
121698 231954 421698 128244 96406 
206838 506838 89904 98427 97993 
234609 84272 65066 81444 534609 
347751 1730 1615 647751 1153 
15709 215868 210887 315709 241827 
149768 449768 159960 57423 183081 
136501 436501 115046 131534 180418 
292842 30306 54037 29973 592842 
258854 558854 57499 65977 58816 
304163 29848 604163 22284 39542 
317730 617730 9078 25077 30385 
129178 186861 429178 102858 151925 
17685 317685 192897 284738 186995 
12000 199048 312000 252568 224384 
230001 530001 111036 80573 48389 
246215 55579 78184 73807 546215 
175501 88483 149668 110847 475501 
115803 415803 172865 114963 180566 
226248 75509 526248 79576 92419 
349459 464 322 649459 296 
234944 54795 112254 534944 63063 
265628 60083 42631 565628 66030 
50738 216234 350738 216613 165677 
263844 563844 70394 24659 77259 
34147 212294 202548 216864 334147 
42910 162170 214479 237531 342910 
121441 175950 421441 136210 144958 
141967 141878 144705 129483 441967 
167894 124543 161114 467894 78555 
323667 22267 623667 14341 16058 
134423 129070 189265 434423 112819 
231738 531738 87567 78540 70417 
325142 625142 18217 12740 18759 
349985 10 649985 9 11 
123369 128740 143250 181272 423369 
161849 461849 107055 105293 163954 
50653 221104 350653 245280 132310 
311800 16282 35618 24500 611800 
90680 177916 390680 177164 163560 
137062 122834 116947 437062 186095 
263993 85918 37979 563993 48117 
91445 169827 391445 130675 216608 
319641 619641 17198 21778 21742 
7614 230119 224445 307614 230208 
106001 183071 180677 406001 124250 
291359 40423 43898 591359 32961 
349980 649980 13 13 14 
322044 20785 15642 19485 622044 
125367 80294 425367 188989 179983 
193808 108682 493808 104315 99387 
320062 17358 12428 620062 30090 
321376 621376 19633 20207 17408 
284108 29176 584108 34764 67844 
22943 218829 322943 211905 223380 
15232 230591 315232 224715 214230 
72400 194161 372400 159603 201436 
180093 480093 123314 112059 104441 
1353 262529 239991 194774 301353 
106207 406207 189442 167119 131025 
278141 41214 578141 64653 37851 
269042 49483 76261 569042 36172 
243879 62684 73388 76170 543879 
137426 180760 129136 437426 115252 
280798 55616 580798 42620 40168 
22672 322672 200698 219899 234059 
3411 303411 222108 238640 232430 
147699 107525 143249 447699 153828 
59502 359502 202532 181996 196468 
57527 230384 168140 357527 186422 
215844 515844 97837 97783 72692 
292365 39156 56844 19270 592365 
173890 473890 107449 113598 131173 
322118 622118 13955 14878 26931 
68657 170282 222903 169501 368657 
71770 198007 183104 371770 175349 
195603 97043 102826 495603 108925 
14445 247594 314445 231465 192051 
202503 502503 106372 87428 101194 
48112 141623 222513 239640 348112 
110712 410712 169014 196426 113136 
151057 131080 133941 451057 132865 
164861 114035 88385 167858 464861 
334369 13243 8283 634369 9736 
15088 189941 315088 240373 239510 
125169 152638 173828 425169 123196 
10181 219283 206977 310181 253378 
28612 226499 173923 242354 328612 
299704 599704 41259 29724 29609 
147049 141522 447049 103085 161295 
242979 112334 24681 542979 77027 
64724 150965 364724 247973 171614 
203567 73511 503567 113424 105931 
220973 520973 92296 77658 88100 
59088 359088 178739 186929 216156 
55500 165293 188171 235536 355500 
19163 214511 264276 182887 319163 
249485 76314 549485 82093 42623 
78395 378395 186617 171060 185533 
109028 156058 171677 409028 154209 
172374 472374 128176 134245 92831 
12766 312766 240605 252506 181357 
275469 61602 575469 42705 44755 
299048 599048 43323 22004 36577 
24510 324510 217349 252100 181531 
267624 66104 37366 567624 61282 
109510 409510 110624 190736 179620 
202399 113831 97177 84194 502399 
269271 64665 569271 61993 34800 
256298 71156 556298 57227 59021 
207299 95958 95061 507299 94383 
158213 119813 93615 458213 170146 
346160 646160 1381 2762 3537 
248449 62699 548449 79941 60462 
55284 204009 172507 355284 212916 
329157 629157 13465 12023 16198 
239975 74607 54135 539975 91308 
225148 73329 83293 93082 525148 
241152 58333 72716 541152 86647 
349857 101 649857 90 95 
31802 234392 168546 233458 331802 
144882 85685 444882 211398 113153 
110894 128438 205043 144731 410894 
233551 67475 75243 533551 90180 
251056 551056 51254 91457 55177 
236770 82919 87207 56334 536770 
314713 19857 614713 16563 34154 
300919 27523 42930 27709 600919 
19752 262001 319752 165821 232674 
259189 37517 64814 79291 559189 
78124 179690 129059 378124 235003 
166339 114468 466339 164880 87974 
121424 224503 421424 85474 147175 
92892 392892 151775 163944 198497 
220058 520058 77910 123964 58010 
257855 60676 557855 53856 69758 
31956 331956 202291 259181 174616 
271596 52170 571596 52559 52079 
97575 244848 120196 397575 139806 
96284 169900 396284 170476 167056 
262805 41585 562805 47937 84868 
255266 75217 555266 51899 62352 
95493 158518 176933 395493 173563 
286019 44953 586019 53154 29855 
166797 91314 154031 466797 121061 
318831 14672 19491 618831 28175 
271293 38262 62162 56990 571293 
321718 11541 621718 27089 17934 
87969 145941 210523 387969 167598 
249918 549918 79304 58770 62090 
219598 101111 519598 97716 61977 
233689 73245 87252 72125 533689 
226788 70401 526788 85313 90710 
122237 119994 422237 135171 200361 
45700 214118 345700 207538 186944 
142017 132952 442017 117807 165207 
69516 369516 178752 194040 188176 
248620 548620 57783 62878 82099 
260523 58007 560523 42153 78794 
50308 213182 248056 350308 138146 
297827 597827 42550 26779 35017 
139612 87134 164539 439612 169103 
320432 23415 620432 14560 21161 
312036 25336 28501 612036 22091 
65495 141292 213555 214163 365495 
20470 211347 320470 241618 206095 
81989 381989 166247 206439 163336 
54353 192197 202930 196167 354353 
73770 204112 373770 173116 175232 
153716 155522 453716 131120 105926 
86364 196508 207015 123749 386364 
80373 179380 186908 172966 380373 
324682 19083 13224 624682 18329 
110825 187197 168090 123063 410825 
304475 34740 28956 27354 604475 
53929 353929 208720 219457 163965 
10690 254288 224513 199819 310690 
198355 77000 498355 132983 93307 
276061 52737 32446 576061 62695 
197894 91035 132833 497894 80344 
313509 22800 28669 613509 21513 
326671 6584 16889 23185 626671 
293986 35139 36496 593986 40393 
192818 118012 100758 492818 95594 
41187 341187 202877 198447 216302 
213624 62838 93498 116416 513624 
19211 319211 246703 199473 215402 
38833 232263 338833 180936 209135 
75054 165547 186590 197755 375054 
89184 155344 216254 389184 150034 
313624 613624 24082 23942 24728 
135796 120176 435796 118965 189267 
344509 3965 3344 3673 644509 
294680 33398 34936 42306 594680 
117582 116689 417582 191351 156796 
5496 305496 214065 230998 243945 
342407 642407 2642 5836 6708 
65049 164904 183040 365049 221958 
69580 212735 231869 369580 116236 
223386 69199 93708 90321 523386 
274633 60603 40559 574633 49572 
183925 483925 102354 114178 115618 
317724 26129 617724 15264 23159 
108838 158549 189625 134150 408838 
21306 191209 242465 321306 223714 
276035 56889 43049 576035 47992 
264860 564860 57878 56024 56378 
163495 463495 149312 108968 114730 
345003 3177 645003 2725 4092 
72203 211412 168189 372203 175993 
117832 131736 417832 207924 124676 
297756 34112 29740 597756 40636 
79746 192160 205052 379746 143296 
195641 97781 68418 495641 142519 
326104 626104 17496 10146 20150 
279367 46399 579367 48960 45907 
654 246403 300654 226680 225609 
329443 8575 629443 13166 19373 
69714 154674 212182 193716 369714 
180630 98297 480630 130354 110089 
195356 125289 495356 102992 81007 
192441 135246 492441 103709 76163 
287135 26887 29347 587135 69496 
19494 240605 204830 215577 319494 
251710 74773 57371 551710 64436 
291634 46566 38866 31300 591634 
151003 451003 192590 104249 101155 
230880 97773 78485 61982 530880 
132639 130209 432639 157611 146902 
34813 236719 203919 189736 334813 
225103 67073 75853 525103 106868 
74785 189876 168853 374785 191701 
38543 338543 199577 238163 185174 
177884 92548 477884 130382 121302 
284406 47205 49929 584406 34054 
159390 459390 164313 92898 124009 
300149 33208 600149 40124 26370 
225182 106187 61995 81454 525182 
7350 245320 307350 199883 240097 
297062 24925 597062 36076 44875 
186895 85867 120474 119869 486895 
219972 61507 519972 94589 103960 
207601 99500 70632 507601 114666 
207882 83327 101940 98969 507882 
226119 84610 70885 526119 92267 
345992 2541 2784 645992 2691 
327508 14123 13340 627508 17521 
275844 53741 46579 575844 47992 
150102 196246 82796 120754 450102 
253294 67101 62282 553294 64029 
236543 536543 84429 63633 78852 
99208 207422 118599 399208 175563 
201325 81150 501325 114286 101914 
299429 25852 599429 30537 44753 
311070 22278 28608 611070 26974 
271909 571909 49237 50439 56506 
281874 50227 34367 581874 51658 
241130 68371 83504 65865 541130 
155769 98160 158283 132019 455769 
136679 154058 84187 188397 436679 
103869 108694 403869 216008 167560 
249687 549687 53845 80511 66270 
263655 563655 59401 66305 46984 
271963 63038 44484 48552 571963 
196911 496911 46018 91489 168671 
247771 66006 62926 547771 75526 
227422 527422 69554 88205 87397 
337471 637471 7021 10755 7282 
343065 643065 3944 6190 3736 
140558 102730 440558 156081 160073 
247188 62340 61409 81875 547188 
27176 240051 327176 218779 186818 
98052 189486 170603 398052 143807 
298563 45001 24728 598563 33145 
119768 419768 113837 210136 136491 
96471 147541 170390 189127 396471 
292886 44629 40308 592886 29291 
